country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-12-2025 21:00,25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-12-2025 21:00,25.251013,86.989001,SO2,27,57,43
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-12-2025 21:00,25.265194,87.012947,NH3,4,12,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-12-2025 21:00,25.265194,87.012947,CO,30,88,60
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-12-2025 21:00,25.265194,87.012947,OZONE,17,85,59
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-12-2025 21:00,25.204762,85.51496,PM10,65,159,115
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-12-2025 21:00,25.204762,85.51496,SO2,10,10,10
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-12-2025 21:00,25.204762,85.51496,CO,2,52,29
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",16-12-2025 21:00,25.56752,83.966379,NO2,9,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",16-12-2025 21:00,25.56752,83.966379,CO,22,28,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-12-2025 21:00,25.7808257,84.7446768,PM10,26,136,93
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-12-2025 21:00,25.7808257,84.7446768,SO2,43,53,47
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-12-2025 21:00,25.7808257,84.7446768,CO,42,58,54
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-12-2025 21:00,25.7808257,84.7446768,OZONE,152,255,188
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-12-2025 21:00,13.67,79.35,PM10,49,128,101
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",16-12-2025 21:00,13.615387,79.40923,PM2.5,54,70,60
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",16-12-2025 21:00,13.615387,79.40923,NO2,14,17,15
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-12-2025 21:00,16.536107,80.594233,OZONE,25,44,34
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-12-2025 21:00,16.486692,80.699436,PM10,29,84,50
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-12-2025 21:00,16.486692,80.699436,NO2,27,60,38
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-12-2025 21:00,16.486692,80.699436,NH3,2,3,3
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-12-2025 21:00,16.486692,80.699436,SO2,7,17,11
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-12-2025 21:00,16.486692,80.699436,CO,43,79,59
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-12-2025 21:00,16.486692,80.699436,OZONE,21,21,21
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-12-2025 21:00,16.509717,80.612222,PM2.5,73,116,92
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-12-2025 21:00,25.560083,87.553265,OZONE,5,8,6
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-12-2025 21:00,26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-12-2025 21:00,26.0881305,87.93840336,OZONE,14,17,16
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",16-12-2025 21:00,26.63086,84.90051,PM2.5,30,170,85
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",16-12-2025 21:00,26.63086,84.90051,OZONE,3,6,4
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-12-2025 21:00,25.376776,86.471523,PM2.5,57,213,117
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-12-2025 21:00,25.376776,86.471523,PM10,48,123,87
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-12-2025 21:00,25.376776,86.471523,NO2,4,5,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-12-2025 21:00,26.146529,87.454184,OZONE,9,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",16-12-2025 21:00,25.5626095,84.663264,CO,38,69,54
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",16-12-2025 21:00,24.75746,84.366208,PM2.5,37,247,92
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",16-12-2025 21:00,24.75746,84.366208,CO,101,103,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-12-2025 21:00,25.42742023,86.13886079,CO,37,79,58
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-12-2025 21:00,26.80365,84.51954,PM10,58,135,95
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-12-2025 21:00,26.349082,92.68449,OZONE,7,9,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",16-12-2025 21:00,26.446912,91.439057,PM10,107,126,116
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-12-2025 21:00,26.987634,94.636574,PM2.5,NA,NA,NA
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-12-2025 21:00,26.987634,94.636574,CO,14,108,47
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-12-2025 21:00,26.146529,87.454184,PM10,37,150,93
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",16-12-2025 21:00,24.7955,84.9994,OZONE,19,21,19
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",16-12-2025 21:00,24.792403,84.992416,CO,34,42,35
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-12-2025 21:00,24.762518,84.982348,CO,24,50,31
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-12-2025 21:00,25.697189,85.2459,PM10,101,121,112
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-12-2025 21:00,25.697189,85.2459,NO2,40,66,47
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",16-12-2025 21:00,11.654054,92.734055,PM2.5,32,48,38
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",16-12-2025 21:00,11.654054,92.734055,CO,14,46,31
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16-12-2025 21:00,16.5150833,80.5181667,PM2.5,68,311,191
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16-12-2025 21:00,16.5150833,80.5181667,NO2,23,109,48
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16-12-2025 21:00,16.5150833,80.5181667,SO2,1,8,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",16-12-2025 21:00,26.071318,91.87488,CO,18,70,50
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-12-2025 21:00,26.10887,91.589544,OZONE,10,14,12
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-12-2025 21:00,26.1875,91.744194,PM10,24,126,86
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-12-2025 21:00,26.1875,91.744194,OZONE,17,18,18
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-12-2025 21:00,26.181742,91.78063,CO,29,109,49
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",16-12-2025 21:00,14.465052,78.824187,PM2.5,38,100,77
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",16-12-2025 21:00,14.465052,78.824187,PM10,34,100,75
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",16-12-2025 21:00,14.465052,78.824187,SO2,10,15,13
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16-12-2025 21:00,16.9872867,81.7363176,NH3,2,9,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16-12-2025 21:00,16.9872867,81.7363176,CO,34,72,47
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-12-2025 21:00,27.103358,93.679645,NH3,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",16-12-2025 21:00,26.071318,91.87488,NH3,4,4,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-12-2025 21:00,22.12665,83.483212,PM10,38,105,75
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-12-2025 21:00,22.1910172,83.5197009,PM10,98,249,146
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-12-2025 21:00,22.1910172,83.5197009,NO2,23,86,50
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-12-2025 21:00,22.1910172,83.5197009,SO2,12,49,21
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-12-2025 21:00,21.258815,81.578979,PM2.5,46,81,66
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-12-2025 21:00,21.258815,81.578979,NH3,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-12-2025 21:00,21.258815,81.578979,CO,28,78,37
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",16-12-2025 21:00,21.219665,81.630094,PM10,46,126,91
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",16-12-2025 21:00,21.219665,81.630094,NO2,4,59,26
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-12-2025 21:00,30.751462,76.762879,CO,48,70,52
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",16-12-2025 21:00,30.719859,76.738637,NO2,26,96,51
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",16-12-2025 21:00,30.719859,76.738637,SO2,8,13,11
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-12-2025 21:00,21.194815,81.31477,NO2,33,112,67
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-12-2025 21:00,21.194815,81.31477,OZONE,1,48,5
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",16-12-2025 21:00,21.185571,81.343175,NO2,22,22,22
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",16-12-2025 21:00,21.185571,81.343175,SO2,7,10,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-12-2025 21:00,21.224231,81.40835,PM10,41,151,87
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-12-2025 21:00,28.647622,77.315809,PM10,129,500,288
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-12-2025 21:00,28.647622,77.315809,SO2,3,39,22
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-12-2025 21:00,28.647622,77.315809,OZONE,7,21,11
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",16-12-2025 21:00,28.695381,77.181665,SO2,18,31,24
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",16-12-2025 21:00,28.4706914,77.1099364,NO2,2,110,28
India,Delhi,Delhi,"Bawana, Delhi - DPCC",16-12-2025 21:00,28.7762,77.051074,NH3,8,13,10
India,Delhi,Delhi,"Bawana, Delhi - DPCC",16-12-2025 21:00,28.7762,77.051074,SO2,11,21,16
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-12-2025 21:00,25.376776,86.471523,NH3,5,7,6
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-12-2025 21:00,26.11442,85.39813,PM10,83,123,111
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",16-12-2025 21:00,26.1403345,85.3650192,PM2.5,97,127,111
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-12-2025 21:00,25.586562,85.043586,NO2,36,133,61
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-12-2025 21:00,25.586562,85.043586,NH3,6,17,10
India,Bihar,Patna,"Samanpura, Patna - BSPCB",16-12-2025 21:00,25.596727,85.085624,CO,26,124,31
India,Bihar,Patna,"Samanpura, Patna - BSPCB",16-12-2025 21:00,25.596727,85.085624,OZONE,10,78,62
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",16-12-2025 21:00,25.366336,87.117468,PM2.5,28,150,79
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",16-12-2025 21:00,25.0328,85.41948,NO2,8,10,9
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",16-12-2025 21:00,25.892357,86.590325,NH3,4,4,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",16-12-2025 21:00,22.08815,82.13737,NO2,17,132,38
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",16-12-2025 21:00,22.118125,83.140608,NO2,7,46,15
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-12-2025 21:00,22.368195,82.746431,PM2.5,70,90,75
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-12-2025 21:00,22.348441,82.549611,CO,32,72,40
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-12-2025 21:00,25.859655,85.77944,NH3,1,1,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-12-2025 21:00,25.859655,85.77944,CO,38,77,49
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",16-12-2025 21:00,24.952822,84.002396,PM10,70,165,102
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-12-2025 21:00,30.735567,76.775714,OZONE,5,172,129
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-12-2025 21:00,25.592539,85.227158,PM2.5,76,87,81
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",16-12-2025 21:00,25.610369,85.132568,SO2,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB",16-12-2025 21:00,25.619651,85.147382,PM2.5,143,282,213
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",16-12-2025 21:00,25.599486,85.113666,NO2,9,164,77
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-12-2025 21:00,21.371751,81.664929,NO2,9,65,26
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-12-2025 21:00,21.371751,81.664929,NH3,2,2,1
India,Delhi,Delhi,"Alipur, Delhi - DPCC",16-12-2025 21:00,28.815329,77.15301,NO2,32,97,52
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",16-12-2025 21:00,28.498571,77.26484,OZONE,11,133,91
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",16-12-2025 21:00,28.5710274,77.0719006,NH3,15,23,20
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",16-12-2025 21:00,28.5627763,77.1180053,OZONE,5,64,51
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",16-12-2025 21:00,28.6811736,77.3025234,PM2.5,83,353,282
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",16-12-2025 21:00,28.6811736,77.3025234,SO2,12,29,18
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",16-12-2025 21:00,28.6811736,77.3025234,CO,34,50,40
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",16-12-2025 21:00,28.54246,77.191651,CO,18,94,35
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",16-12-2025 21:00,28.56789,77.250515,PM10,167,427,277
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",16-12-2025 21:00,28.56789,77.250515,NO2,29,137,66
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",16-12-2025 21:00,28.56789,77.250515,NH3,1,42,22
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",16-12-2025 21:00,28.56789,77.250515,CO,129,157,133
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",16-12-2025 21:00,28.6573814,77.1585447,PM2.5,169,410,321
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",16-12-2025 21:00,28.530785,77.271255,PM10,170,430,250
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",16-12-2025 21:00,28.530785,77.271255,NH3,19,30,24
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",16-12-2025 21:00,28.623763,77.287209,PM2.5,170,446,341
India,Delhi,Delhi,"Mundka, Delhi - DPCC",16-12-2025 21:00,28.684678,77.076574,PM10,165,500,323
India,Delhi,Delhi,"Mundka, Delhi - DPCC",16-12-2025 21:00,28.684678,77.076574,NH3,12,22,17
India,Delhi,Delhi,"Mundka, Delhi - DPCC",16-12-2025 21:00,28.684678,77.076574,SO2,5,21,11
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",16-12-2025 21:00,28.60909,77.0325413,CO,56,102,72
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",16-12-2025 21:00,28.570173,76.933762,NH3,10,13,12
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",16-12-2025 21:00,28.570173,76.933762,SO2,6,93,44
India,Delhi,Delhi,"Narela, Delhi - DPCC",16-12-2025 21:00,28.822836,77.101981,NH3,8,11,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",16-12-2025 21:00,28.822836,77.101981,OZONE,14,115,81
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",16-12-2025 21:00,28.672342,77.31526,NO2,33,118,65
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",16-12-2025 21:00,28.672342,77.31526,CO,42,111,59
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",16-12-2025 21:00,28.699793,77.165453,CO,33,94,53
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-12-2025 21:00,23.107969,72.574648,NO2,16,100,37
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",16-12-2025 21:00,22.977134,72.553024,PM2.5,92,256,155
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",16-12-2025 21:00,23.002657,72.591912,NO2,63,64,64
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",16-12-2025 21:00,23.020509,72.579261,SO2,11,20,14
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",16-12-2025 21:00,23.041137,72.456691,NH3,10,16,13
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",16-12-2025 21:00,23.041137,72.456691,SO2,2,7,4
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-12-2025 21:00,23.023389,72.515201,PM10,69,132,88
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-12-2025 21:00,23.023389,72.515201,NO2,14,57,26
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-12-2025 21:00,23.023389,72.515201,SO2,6,32,14
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",16-12-2025 21:00,23.023389,72.515201,CO,31,90,43
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",16-12-2025 21:00,28.73282,77.170633,PM10,177,412,290
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",16-12-2025 21:00,28.73282,77.170633,SO2,3,62,22
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",16-12-2025 21:00,28.58028,77.233829,PM2.5,207,442,333
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",16-12-2025 21:00,28.58028,77.233829,SO2,9,38,21
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",16-12-2025 21:00,28.588333,77.221667,PM2.5,179,346,296
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",16-12-2025 21:00,28.588333,77.221667,PM10,132,206,173
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",16-12-2025 21:00,28.5512005,77.2735737,NO2,46,122,72
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-12-2025 21:00,28.7500499,77.1112615,PM2.5,198,500,367
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-12-2025 21:00,28.7500499,77.1112615,SO2,25,32,28
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-12-2025 21:00,28.7500499,77.1112615,OZONE,14,28,20
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",16-12-2025 21:00,28.498571,77.26484,CO,2,111,16
India,Delhi,Delhi,"Pusa, Delhi - DPCC",16-12-2025 21:00,28.639652,77.146275,OZONE,6,9,8
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-12-2025 21:00,28.563262,77.186937,PM2.5,273,442,354
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-12-2025 21:00,28.563262,77.186937,NH3,9,12,10
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",16-12-2025 21:00,28.563262,77.186937,OZONE,12,139,80
India,Delhi,Delhi,"Rohini, Delhi - DPCC",16-12-2025 21:00,28.732528,77.11992,NH3,16,27,21
India,Delhi,Delhi,"Rohini, Delhi - DPCC",16-12-2025 21:00,28.732528,77.11992,CO,36,110,51
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",16-12-2025 21:00,28.6514781,77.1473105,NO2,38,80,50
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",16-12-2025 21:00,28.6514781,77.1473105,CO,30,123,57
India,Gujarat,Surat,"Science Center, Surat - SMC",16-12-2025 21:00,21.170046,72.795405,PM10,37,97,58
India,Gujarat,Surat,"Science Center, Surat - SMC",16-12-2025 21:00,21.170046,72.795405,SO2,31,57,35
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",16-12-2025 21:00,20.362421,72.918013,NO2,2,9,5
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",16-12-2025 21:00,22.969611,72.6435,SO2,1,7,5
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",16-12-2025 21:00,30.379589,76.778328,PM2.5,244,371,303
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",16-12-2025 21:00,30.379589,76.778328,PM10,126,216,156
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",16-12-2025 21:00,30.379589,76.778328,CO,75,101,76
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",16-12-2025 21:00,28.6701,76.9254,PM2.5,34,464,296
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",16-12-2025 21:00,27.9002,76.9938,NO2,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",16-12-2025 21:00,28.360699,76.93609,PM10,101,378,157
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",16-12-2025 21:00,28.360699,76.93609,SO2,9,17,13
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-12-2025 21:00,28.060249,76.113115,NO2,68,114,94
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",16-12-2025 21:00,28.060249,76.113115,NH3,28,58,42
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",16-12-2025 21:00,28.1485564,77.3320667,PM10,97,145,126
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",16-12-2025 21:00,28.3153,76.9143,NO2,5,28,17
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",16-12-2025 21:00,28.39072,77.30059,PM10,NA,NA,NA
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",16-12-2025 21:00,28.376058,77.315741,OZONE,14,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",16-12-2025 21:00,28.4417,77.3217,NO2,36,39,37
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",16-12-2025 21:00,29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",16-12-2025 21:00,29.503664,75.467934,NH3,13,15,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",16-12-2025 21:00,29.503664,75.467934,OZONE,53,65,61
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",16-12-2025 21:00,28.422681,77.148944,PM2.5,73,377,288
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",16-12-2025 21:00,28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",16-12-2025 21:00,28.3419248,77.319699,SO2,4,9,6
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",16-12-2025 21:00,28.806223,76.141105,NH3,1,8,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",16-12-2025 21:00,28.806223,76.141105,OZONE,10,20,15
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",16-12-2025 21:00,28.593883,76.270653,NH3,5,8,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",16-12-2025 21:00,28.2068,76.7997,PM2.5,191,413,328
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",16-12-2025 21:00,23.076793,72.627874,SO2,5,11,8
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",16-12-2025 21:00,21.613267,73.010555,SO2,34,40,37
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",16-12-2025 21:00,23.243639,72.68994,SO2,4,11,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",16-12-2025 21:00,23.221714,72.654328,NO2,16,34,20
India,Gujarat,Surat,"Science Center, Surat - SMC",16-12-2025 21:00,21.170046,72.795405,PM2.5,39,181,77
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",16-12-2025 21:00,28.3153,76.9143,CO,1,48,7
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",16-12-2025 21:00,30.7057778,76.85318056,SO2,8,9,9
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",16-12-2025 21:00,29.432304,76.972765,PM2.5,63,86,77
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",16-12-2025 21:00,29.432304,76.972765,PM10,127,155,138
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",16-12-2025 21:00,29.5364,75.0158,CO,50,101,66
India,Haryana,Jind,"Police Lines, Jind - HSPCB",16-12-2025 21:00,29.307814,76.337619,NO2,35,53,43
India,Haryana,Jind,"Police Lines, Jind - HSPCB",16-12-2025 21:00,29.307814,76.337619,NH3,2,3,2
